Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
30,,2,QIT Madagascar Minerals,Heavy Mineral Sands,Minerals,Madagascar,1,48,1,11,"KBA - CR/EN, VU, endemic",Mandena NPA,,,
31,,2,QIT Madagascar Minerals,Heavy Mineral Sands,Minerals,Madagascar,1,48,1,11,"KBA - CR/EN, VU, endemic",Ifotaky Complex NPA,,,
32,,2,QIT Madagascar Minerals,Heavy Mineral Sands,Minerals,Madagascar,1,48,1,11,"KBA - CR/EN, VU, endemic",Manambato Atsimo,,,
33,,2,QIT Madagascar Minerals,Heavy Mineral Sands,Minerals,Madagascar,1,48,1,11,"KBA - CR/EN, VU, endemic, other",Tsitongambarika NPA,,,
34,,2,QIT Madagascar Minerals,Heavy Mineral Sands,Minerals,Madagascar,1,48,1,11,"KBA - CR/EN, VU, endemic, other",Andohahela National Park - Section I,,,
35,,3,Weipa Operations,Aluminium,Aluminium,Australia,4,25,12,12,EBA,Cape York,,,
36,,3,Weipa Operations,Aluminium,Aluminium,Australia,4,25,12,12,Australian Marine Park,West Cape York,,,
37,,3,Weipa Operations,Aluminium,Aluminium,Australia,4,25,12,12,,West Cape York,,,
38,,3,Weipa Operations,Aluminium,Aluminium,Australia,4,25,12,12,Fish Habitat Area (A),Pine River Bay,,,
39,,3,Weipa Operations,Aluminium,Aluminium,Australia,4,25,12,12,Fish Habitat Area (B),Pine River Bay,,,
40,,3,Weipa Operations,Aluminium,Aluminium,Australia,4,25,12,12,National Park,Jardine River,,,
41,,3,Weipa Operations,Aluminium,Aluminium,Australia,4,25,12,12,Nature Refuge,Steve Irwin Wildlife Reserve,,,
42,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,KBA - CR/EN,Inyo Mountains Wilderness Areas and surrounding areas,,,
43,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,High-Biodiversity Wilderness Area - wilderness,North American Deserts,,,
44,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,Hotspot area,California Floristic Province,,,
45,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,National Park,Death Valley,,,
46,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,Research Natural Area,Last Chance Meadow,,,
47,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,Wild and Scenic River,"Kern, California",,,
48,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,Wilderness,South Sierra,,,
49,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,,Golden Trout,,,
50,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,,Death Valley,,,
51,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,,John Muir,,,
52,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,Wilderness Area,Coso Range,,,
53,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,,Malpais Mesa,,,
54,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,,Inyo Mountains,,,
55,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,Wilderness Study Area,Cerro Gordo,,,
56,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,,Southern Inyo,,,
57,,4,Owens Lake,Borax,Minerals,USA,7,11,6,27,Wildlife Area,Cartago,,,
58,,5,Kitimat,Aluminium,Aluminium,Canada,35,3,40,7,A - Park,Eagle Bay Park,,,
59,,5,Kitimat,Aluminium,Aluminium,Canada,35,3,40,7,A - Park,Dala-Kildala Rivers Estuaries Park,,,
60,,5,Kitimat,Aluminium,Aluminium,Canada,35,3,40,7,A - Park,Kitimat River Park,,,
61,,5,Kitimat,Aluminium,Aluminium,Canada,35,3,40,7,A - Park,Nalbeelah Creek Wetlands Park,,,
62,,5,Kitimat,Aluminium,Aluminium,Canada,35,3,40,7,A - Park,Lakelse Lake Wetlands Park,,,
63,,5,Kitimat,Aluminium,Aluminium,Canada,35,3,40,7,A - Park,Hai Lake - Mount Herman Park,,,
64,,5,Kitimat,Aluminium,Aluminium,Canada,35,3,40,7,Privately Owned Conservation Area,Lakelse Lake Wetlands,,,
65,,5,Kitimat,Aluminium,Aluminium,Canada,35,3,40,7,Privately Owned Conservation Area,Lakelse Lake - Mullers Bay,,,
66,,5,Kitimat,Aluminium,Aluminium,Canada,35,3,40,7,Privately Owned Conservation Area,Lakelse River,,,
67,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Endemic Bird Area (EBA),Tasmania,,,
68,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Tamar,,,
69,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Dismal Range,,,
70,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Sidmouth,,,
71,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Dans Hill,,,
72,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Middle Arm,,,
73,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Middle Island,,,
74,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Long Reach,,,
75,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,West Arm,,,
76,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Redbill Point,,,
77,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Tippogoree Hills,,,
78,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Unnamed (Badger Head Road),,,
79,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,George Town,,,
80,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Greens Beach,,,
81,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Low Head,,,
82,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Area,Five Mile Bluff,,,
83,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Covenant,Casvarina,,,
84,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Covenant,Gaunts Hill,,,
85,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Covenant,Barter Lodge,,,
86,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Covenant,Symons Creek,,,
87,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Covenant,Dismal Range #2,,,
88,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Covenant,Dismal Range #1,,,
89,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Covenant,Blairgowrie Falls,,,
90,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Covenant,Four Mile Creek #3,,,
91,,6,Bell Bay,Aluminium,Aluminium,Australia,6,40,4,14,Conservation Covenant,Shiny Grasstrees,,,
