Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
203,,10,New Zealand's Aluminium Smelter,Aluminium,Aluminium,New Zealand,18,53,10,2,Stewardship Area,Toetoes Harbour Spit,,,
204,,10,New Zealand's Aluminium Smelter,Aluminium,Aluminium,New Zealand,18,53,10,2,Stewardship Area,Hut Site,,,
205,,10,New Zealand's Aluminium Smelter,Aluminium,Aluminium,New Zealand,18,53,10,2,Stewardship Area,Toetoes,,,
206,,10,New Zealand's Aluminium Smelter,Aluminium,Aluminium,New Zealand,18,53,10,2,Stewardship Area,Seaward Moss,,,
207,,10,New Zealand's Aluminium Smelter,Aluminium,Aluminium,New Zealand,18,53,10,2,Stewardship Area,Awarua Plains,,,
208,,10,New Zealand's Aluminium Smelter,Aluminium,Aluminium,New Zealand,18,53,10,2,Stewardship Area,Omaui Island,,,
209,,10,New Zealand's Aluminium Smelter,Aluminium,Aluminium,New Zealand,18,53,10,2,Stewardship Area,Mokomoko Inlet,,,
210,,10,New Zealand's Aluminium Smelter,Aluminium,Aluminium,New Zealand,18,53,10,2,Stewardship Area,Bushy Point,,,
211,,10,New Zealand's Aluminium Smelter,Aluminium,Aluminium,New Zealand,18,53,10,2,Stewardship Area,Oreti River,,,
212,,10,New Zealand's Aluminium Smelter,Aluminium,Aluminium,New Zealand,18,53,10,2,Wildlife Refuge,Awarua Bay Wildlife Refuge,,,
213,,11,Kemano,Aluminium,Aluminium,Canada,38,4,50,13,A - Park,Tweedsmuir Park,,,
214,,11,Kemano,Aluminium,Aluminium,Canada,38,4,50,13,A - Park,Entiako Park,,,
215,,11,Kemano,Aluminium,Aluminium,Canada,38,4,50,13,A - Park,Eagle Bay Park,,,
216,,11,Kemano,Aluminium,Aluminium,Canada,38,4,50,13,A - Park,Dala-Kildala Rivers Estuaries Park,,,
217,,11,Kemano,Aluminium,Aluminium,Canada,38,4,50,13,A - Park,Morice Lake Park,,,
218,,11,Kemano,Aluminium,Aluminium,Canada,38,4,50,13,Conservancy,Huchsduwachsdu Nuyem Jees/Kitlope Heritage Conservancy,,,
219,,11,Kemano,Aluminium,Aluminium,Canada,38,4,50,13,Protected Area,Nechako Canyon Protected Area,,,
220,,12,Marandoo,Iron Ore,Iron Ore,Australia,28,6,23,38,Reserve,Unnamed WA41696,,,
221,,12,Marandoo,Iron Ore,Iron Ore,Australia,28,6,23,38,National Park,Karijini,,,
222,,13,"Mesa J, K, H",Iron Ore,Iron Ore,Australia,16,13,16,33,No overlap,,,,
223,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,"KBA - endemic, migratory birds/congregations",Dampier Saltworks,,,
224,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,Reserve,Unnamed WA41696,,,
225,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,Reserve,Unnamed WA38287,,,
226,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,Reserve,Unnamed WA36907,,,
227,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,Reserve,Unnamed WA36909,,,
228,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,Conservation Park,Cane River,,,
229,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,National Park,Karijini,,,
230,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,National Park,Millstream Chichester,,,
231,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,National Park,Murujuga,,,
232,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,Nature Reserve,Weld Island,,,
233,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,Nature Reserve,Great Sandy Island,,,
234,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,Nature Reserve,Unnamed WA36913,,,
235,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,Nature Reserve,Unnamed WA36915,,,
236,,14,Pilbara Iron Pastoral,Iron Ore,Iron Ore,Australia,20,15,17,21,NRS Addition - Gazettal in Progress,Cane River (Mount Minnie and Nanutarra),,,
237,,15,Mesa A,Iron Ore,Iron Ore,Australia,15,20,13,31,No overlap,,,,
238,,16,Brockman 4,Iron Ore,Iron Ore,Australia,21,14,22,37,No overlap,,,,
239,,17,Tom Price,Iron Ore,Iron Ore,Australia,26,12,24,39,Reserve,Unnamed WA41696,,,
240,,17,Tom Price,Iron Ore,Iron Ore,Australia,26,12,24,39,National Park,Karijini,,,
241,,18,Iron Ore Canada Operations,Iron Ore,Minerals,Canada,51,9,52,4,Proposed Aquatic Reserve,Proposed riviÃÂ¨re Moisie Aquatic Reserve,,,
242,,18,Iron Ore Canada Operations,Iron Ore,Minerals,Canada,51,9,52,4,Provincial Park,Duley Lake Provincial Park,,,
243,,18,Iron Ore Canada Operations,Iron Ore,Minerals,Canada,51,9,52,4,Proposed Biodiversity Reserve,Proposed lac MÃÂ©nistouc Biodiversity Reserve,,,
244,,19,West Angelas,Iron Ore,Iron Ore,Australia,32,2,34,42,National Park,Karijini,,,
245,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,"KBA - CR/EN, VU, migratory birds/congregations, other",Fortescue Marshes,,,
246,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,"KBA - endemic, migratory birds/congregations",Dampier Saltworks,,,
247,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,Reserve,Unnamed WA41696,,,
248,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,Reserve,Unnamed WA38287,,,
249,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,Reserve,Unnamed WA36907,,,
250,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,Reserve,Unnamed WA36909,,,
251,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,Reserve,Unnamed WA36910,,,
252,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,Australian Marine Park,Dampier,,,
253,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,National Park,Karijini,,,
254,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,National Park,Millstream Chichester,,,
255,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,National Park,Murujuga,,,
256,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,National Park,Murujuga,,,
257,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,Nature Reserve,Unnamed WA36913,,,
258,,20,Pilbara Rail,Iron Ore,Iron Ore,Australia,22,16,25,23,Nature Reserve,Unnamed WA36915,,,
259,,21,Dampier Salt Ltd. Dampier,Iron Ore,Iron Ore,Australia,29,44,26,8,"KBA - endemic, migratory birds/congregations",Dampier Saltworks,,,
260,,21,Dampier Salt Ltd. Dampier,Iron Ore,Iron Ore,Australia,29,44,26,8,Reserve,Unnamed WA38287,,,
261,,21,Dampier Salt Ltd. Dampier,Iron Ore,Iron Ore,Australia,29,44,26,8,Reserve,Unnamed WA36907,,,
262,,21,Dampier Salt Ltd. Dampier,Iron Ore,Iron Ore,Australia,29,44,26,8,Reserve,Unnamed WA36909,,,
263,,21,Dampier Salt Ltd. Dampier,Iron Ore,Iron Ore,Australia,29,44,26,8,Reserve,Unnamed WA36910,,,
264,,21,Dampier Salt Ltd. Dampier,Iron Ore,Iron Ore,Australia,29,44,26,8,National Park,Murujuga,,,
265,,21,Dampier Salt Ltd. Dampier,Iron Ore,Iron Ore,Australia,29,44,26,8,National Park,Murujuga,,,
266,,21,Dampier Salt Ltd. Dampier,Iron Ore,Iron Ore,Australia,29,44,26,8,Nature Reserve,Unnamed WA36913,,,
267,,21,Dampier Salt Ltd. Dampier,Iron Ore,Iron Ore,Australia,29,44,26,8,Nature Reserve,Unnamed WA36915,,,
268,,22,Hope Downs 1,Iron Ore,Iron Ore,Australia,31,8,32,40,No overlap,,,,
269,,23,Brockman 2,Iron Ore,Iron Ore,Australia,17,19,21,36,No overlap,,,,
270,,24,Boron,Borax,Minerals,USA,11,23,18,34,High-Biodiversity Wilderness Area - wilderness,North American Deserts,,,
271,,24,Boron,Borax,Minerals,USA,11,23,18,34,Ecological Reserve,West Mojave Desert,,,
