Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
452,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Sunrise Mountain,,,
453,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,South Jordan High Pointe,,,
454,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Rushton Meadows,,,
455,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Gale Center,,,
456,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Daybreak,,,
457,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Shields Ln,,,
458,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,1300 W Shields Ln,,,
459,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Fish Pond Rd,,,
460,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Local Conservation Area,Bingham Creek,,,
461,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Hamilton Farms,,,
462,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Mirabella,,,
463,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Sulky Cove,,,
464,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Rosalina,,,
465,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Rose Creek Mirabella Open,,,
466,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Premier Open,,,
467,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Midas Vista,,,
468,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Open Space,Oquirrh,,,
469,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Private Conservation,Great Salt,,,
470,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,State Wildlife Area,Farmington Bay,,,
471,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,State Wildlife Reserve/Management Area,Utah State Department of Wildlife Resources 519,,,
472,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,,Utah State Department of Wildlife Resources 139,,,
473,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,,Utah State Department of Wildlife Resources 158,,,
474,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Trail Park,Jordan River,,,
475,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Wilderness,Lone Peak,,,
476,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,,Twin Peaks,,,
477,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,,Mount Olympus,,,
478,,36,Kennecott Utah Copper,Copper,Copper,USA,23,39,15,24,Wildlife Center,Lee Kay State,,,
479,,37,Dampier Salt Ltd. Port Hedland,Salt,Minerals,Australia,29,46,36,22,"KBA - endemic, migratory birds/congregations",Port Hedland Saltworks,,,
480,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,EBA,California,,,
481,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,KBA - other,Palos Verdes,,,
482,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,KBA - migratory birds/congregations,Orange Coast Wetlands\nPier 400 Tern Colony (formerly Terminal Island),,,
483,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Hotspot area,California Floristic Province,,,
484,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Marina,Shoreline,,,
485,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Marine Protected Area,Point Fermin Marine Life Refuge,,,
486,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Marine Protected Area,Abalone Cove State Marine Conservation Area,,,
487,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Marine Protected Area,Point Vicente State Marine Conservation Area,,,
488,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Marine Protected Area,Seal Beach National Wildlife Refuge,,,
489,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,National Monument,California Coastal,,,
490,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Nature Park,George F Canyon Nature Park a,,,
491,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Nature Preserve,White Point,,,
492,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Nature Preserve,Forrestal,,,
493,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Nature Preserve,Portuguese Bend,,,
494,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Preserve,Three Sisters,,,
495,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Preserve,Linden H. Chandler Preserve - RHE,,,
496,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Preserve,Linden H. Chandler,,,
497,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Preserve,Madrona Marsh,,,
498,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Private Conservation,Defense Fuel Supply Point (DFSP) - Hab. Restoration,,,
499,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Ocean Trails,,,
500,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,San Ramon,,,
501,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Vicente Bluffs,,,
502,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Filiorum,,,
503,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Jack Dunster Marine Biological,,,
504,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Golden Shore Marine Biological Reser,,,
505,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Reserve,Vista del Norte,,,
506,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Shoreline,Abalone Cove Shoreline Arch,,,
507,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Shoreline,Palos Verdes Shoreline,,,
508,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Wetland,Willows,,,
509,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Wetlands,Los Cerritos Wetlands (Undeveloped),,,
510,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Wetlands,Deforest Wetlands (Undeveloped),,,
511,,38,Wilmington Refinery,Borax,Minerals,USA,10,52,7,25,Wilderness Park,Hopkins,,,
512,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,KBA - migratory birds/congregations,La Grosse Boule Island,,,
513,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,KBA - migratory birds/congregations,Corossol Island,,,
514,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Biological Refuge,09451R042 Biological Refuge,,,
515,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Biological Refuge,09451R044 Biological Refuge,,,
516,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Biological Refuge,09451R046 Biological Refuge,,,
517,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Biological Refuge,09451R048 Biological Refuge,,,
518,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Ecological Reserve,Matamec Ecological Reserve,,,
519,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Heronry,ÃÂle du Corrosol Heronry,,,
520,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Island Or Peninsula Inhabited By A Colony Of Birds,ÃÂlets De Quen (175) Island Or Peninsula Inhabited By A Colony Of Birds,,,
521,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Island Or Peninsula Inhabited By A Colony Of Birds,"Cayes de l'Est, ÃÂle A (182) Island Or Peninsula Inhabited By A Colony Of Birds",,,
522,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Land Reserved For Protected Area,Marais-de-la-baie-de-Sept-ÃÂles Territorial reserve for protected area purposes,,,
523,,39,Iron Ore Canada Southern Operations,Iron Ore,Minerals,Canada,49,37,30,17,Land Reserved For Protected Area,RiviÃÂ¨re-Moisie Territorial reserve for protected area purposes,,,
