Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
49,,,,,,,,Mercury and compounds,-,-,-,-,0.000341569912781154,0.000844532516008239,0.0009,0.06567832847210331,,,,,
50,,,,,,,,Oxides of nitrogen,-,-,-,-,159.790034189956,360.466218332847,389.3586,0.0801528137665161,,,,,
51,,,,,,,,Particulate matter <10um,-,-,-,-,648.421506125141,2599.30571938756,3169.4152,0.21933144545489133,,,,,
52,,,,,,,,Particulate matter <2.5um,-,-,-,-,9.24097551263923,22.27613030263,24.1311,0.08327163076214338,,,,,
53,,,,,,,,Sulphur dioxide,-,-,-,-,0.088116659205509,0.259261323583822,0.2786,0.0745914436787392,,,,,
54,,,,,,,,Total volatile organic compounds,-,-,-,-,9.60537764632974,23.724831670577,25.643,0.08085066128422186,,,,,
56,,,,,,,Pilbara Hub (Iron Ore) - TOTAL4,Carbon monoxide,161.2235398326,179.36717587708,150.790629908,194.001057350645,433.2070461507327,404.2912995022557,332.6616,-0.17717348750874126,,,,,
57,,,,,,,,Lead and compounds,0.0208353419269214,0.0303862167156661,0.030128509757922,0.031868583291523714,0.13189566683407192,0.24787031087738354,0.2718,0.09654116718502033,,,,,
58,,,,,,,,Mercury and compounds,0.000153730330959016,0.000226770668533465,0.00022929189221521502,0.00023081999218772743,0.0006763405721977259,0.0011182950985484303,0.0011,-0.016359812872449912,,,,,
59,,,,,,,,Oxides of nitrogen,414.827067385,490.076952906616,314.936066514,526.0451909712809,907.223976270823,1002.7454212153486,886.3283,-0.11609838225364183,,,,,
60,,,,,,,,Particulate matter <10um,1323.37047213182,1791.85071562724,1689.25858431777,1918.1379848018128,3297.608925649595,4869.788215767826,4859.7433,-0.00206270074236525,,,,,
61,,,,,,,,Particulate matter <2.5um,27.54652285735,32.2426170504808,19.7404831265,34.7307372970671,56.74316725509292,63.816880770450815,56.6499,-0.11230540703219932,,,,,
62,,,,,,,,Sulphur dioxide,0.198922248991494,0.222291103642054,0.23202076356360102,0.25232348875534066,0.5073597818195603,0.5959299626748523,0.5564,-0.06633323570008245,,,,,
63,,,,,,,,Total volatile organic compounds,31.3009603867901,36.3413401206342,21.765302335157298,39.01485351856472,61.717102371003605,68.25524215145956,60.8209,-0.10891972421638503,,,,,
65,,,,,,,Lithium Commodities,,FY17,FY18,FY19,FY20,FY21,FY22,FY23,Movement,,,,,
66,,,,,,,MRL Wodgina Operations,Carbon monoxide,140.954471287241,340.473636765166,108.129914283795,104.45825112834,28.4905082364878,0,0,-,,,,,
67,,,,,,,,Lead and compounds,0.104436967925586,0.23893472994352002,0.13409344835994902,0.155500916640706,0.109133927028243,0,0,-,,,,,
68,,,,,,,,Mercury and compounds,0.000404958952411443,0.000346529311810385,0.00032101187355258596,0.000181985572313404,0.00013687136816117098,0,0,-,,,,,
69,,,,,,,,Oxides of nitrogen,282.069967412018,492.490162478287,211.807441187324,189.012326101513,44.7799851285521,0,0,-,,,,,
70,,,,,,,,Particulate matter <10um,925.672213191772,1751.4235368012198,1101.94860583846,1326.29758809532,940.345507874896,0,0,-,,,,,
71,,,,,,,,Particulate matter <2.5um,14.7433227597855,27.4707903307108,7.32654403232606,4.7891687830117995,0.178642830416391,0,0,-,,,,,
72,,,,,,,,Sulphur dioxide,0.152091634970529,0.41830530492338497,0.133946170577082,0.114286589010857,0.025217811264499703,0,0,-,,,,,
73,,,,,,,,Total volatile organic compounds,26.3966439970332,39.327949931725996,19.3398374570708,22.2782039014003,6.10711154285969,0,0,-,,,,,
75,,,,,,,Mt Marion Mine Operations,Carbon monoxide,145.703294708033,271.446000261884,246.144005484417,399.405432925718,413.649042421197,355.427240136893,512.816,0.44281569359312106,,,,,
76,,,,,,,,Lead and compounds,0.0935694415672273,0.252121920460244,0.259509514042775,0.290095472030225,0.275919983044903,0.25264491928541,0.3105,0.2289976021612839,,,,,
77,,,,,,,,Mercury and compounds,1.97638789752857e-05,4.02466504184844e-05,4.58628639796787e-05,5.5711773007350596e-05,6.0224920398056996e-05,4.82168975579328e-05,0.0001,1.073961724307326,,,,,
78,,,,,,,,Oxides of nitrogen,234.767697673968,421.012333472131,485.870986470797,547.853540102383,486.701618178275,644.216882509062,1036.6632,0.6091835345302637,,,,,
79,,,,,,,,Particulate matter <10um,1071.75838402776,2528.9640736814404,2731.01848851238,3268.56339993588,3261.6644567115,2733.94526870025,3888.9773,0.42247811048860756,,,,,
80,,,,,,,,Particulate matter <2.5um,10.8540920083373,19.482274915384803,21.911797413794897,25.8313380970303,21.8789933404111,32.2749610438361,55.8668,0.7309641342129362,,,,,
81,,,,,,,,Sulphur dioxide,0.12960423415222,0.27278241455691105,0.300501411642993,0.344737792394793,0.32878773560043195,0.365675616702535,0.5707,0.5606728311454398,,,,,
82,,,,,,,,Total volatile organic compounds,23.295658292613,40.178198254585794,42.6547757868537,45.807011853076595,38.2761664506055,49.5419941278007,76.4228,0.5425862714136293,,,,,
83,,,,,,1.0,"MinRes reports its emissions of listed substances annually to the Australian National Pollutant Inventory (NPI) for facilities that meet the relevant reporting thresholds. Emissions are calculated using the approaches defined in the National Pollutant Inventory (NPI) Emission Estimation Technique (EET) manuals, with most calculations undertaken using emission factors for each substance.",,,,,,,,,,,,,,
84,,,,,,2.0,"FY23 emissions exclude Coobina Chromite Mine, Carina Iron Ore Project, J4 Iron Ore Project, Phils Creek Iron Ore Mine and Mango Yard as facilities did not exceed the NPI reporting threshold. FY23 emissions include Boodarie Yard as facility was operational and exceeded the NPI reporting threshold.",,,,,,,,,,,,,,
86,,,,,,3.0,FY17-FY22 MinRes (Total) emissions restated following a review of reported figures. Pilbara Hub total emissions were previously double counted.,,,,,,,,,,,,,,
87,,,,,,4.0,Total values for Pilbara Hub include emissions from Mango Yard and Boodarie Yard in years where they trip the reporting thresholds as defined by the NPI.,,,,,,,,,,,,,,
88,,,,,,5.0,Sulfur dioxide measurements based on engineering calculation emission estimation technique.,,,,,,,,,,,,,,
